Date,XLU,XLV,DIA,GDX,XLE,XLY,VNQ,XLK,XLF,XLP,IHI,XRT,RXI,IYW,VIS,KBE,SIL,FXU,SHY
2010-01-29,20.51190948486328,26.260448455810547,79.52400207519531,38.05934524536133,41.50717544555664,25.02412223815918,28.340656280517578,17.811277389526367,7.457627296447754,19.981796264648438,50.43593978881836,15.293194770812988,36.63074493408203,47.83745574951172,42.51504898071289,19.523958206176758,,10.902725219726562,76.50745391845703
2010-02-01,20.64388656616211,26.411563873291016,80.54419708251953,40.1342887878418,42.8780632019043,25.344390869140625,28.85692596435547,18.015220642089844,7.5838518142700195,20.13432502746582,50.664459228515625,15.562663078308105,37.08745574951172,48.593902587890625,43.08787155151367,19.80299186706543,,11.007272720336914,76.4744644165039
2010-02-02,20.810588836669922,26.957260131835938,81.36678314208984,40.19036865234375,43.4416389465332,25.699283599853516,29.252506256103516,18.19367790222168,7.657482147216797,20.424137115478516,51.41666793823242,15.876294136047363,37.78541946411133,49.02224349975586,43.89655303955078,19.845266342163086,,11.119284629821777,76.48360443115234
2010-02-03,20.664718627929688,26.59625816345215,81.1690673828125,39.78846740722656,43.068458557128906,25.71659278869629,28.776470184326172,18.236160278320312,7.573333263397217,20.27923583984375,51.18813705444336,15.739351272583008,37.59584426879883,49.20450973510742,43.71965789794922,19.405580520629883,,11.044608116149902,76.42866516113281
2010-02-04,20.1229248046875,25.92463493347168,79.1206283569336,37.610713958740234,41.30155944824219,24.972192764282227,27.710430145263672,17.72629737854004,7.247259140014648,19.867399215698242,49.90272903442383,15.324117660522461,36.251590728759766,47.81012725830078,42.3213005065918,18.58538246154785,,10.730969429016113,76.53857421875
2010-02-05,20.088193893432617,25.882659912109375,79.21554565429688,39.638919830322266,41.30916213989258,24.902942657470703,28.219982147216797,17.904748916625977,7.3314080238342285,19.814010620117188,49.95985794067383,15.350624084472656,36.03617477416992,48.338714599609375,42.12754821777344,18.80523109436035,,10.69363021850586,76.65760040283203
2010-02-08,19.858963012695312,25.756732940673828,78.47216033935547,38.11542510986328,40.92835998535156,24.74713134765625,27.603147506713867,17.828271865844727,7.184147357940674,19.791133880615234,50.01698303222656,15.244599342346191,35.75181579589844,48.08354187011719,41.71477508544922,18.526199340820312,,10.656294822692871,76.60269165039062
2010-02-09,20.060407638549805,25.95821762084961,79.60307312011719,39.78846740722656,41.78896713256836,25.12799644470215,27.515989303588867,17.981231689453125,7.257777214050293,20.027555465698242,50.44546127319336,15.562663078308105,36.51873016357422,48.67593002319336,42.38026809692383,18.75449562072754,,10.723501205444336,76.52941131591797
2010-02-10,19.97010612487793,25.79871368408203,79.50025177001953,39.58283233642578,41.613800048828125,25.02412223815918,27.569623947143555,17.93024253845215,7.315629959106445,20.004674911499023,50.35974884033203,15.491984367370605,36.380855560302734,48.49365234375,42.354984283447266,18.88978385925293,,10.648825645446777,76.44699096679688
2010-02-11,20.088193893432617,25.975013732910156,80.33860778808594,41.11568069458008,42.32210159301758,25.318424224853516,27.83111000061035,18.1171932220459,7.3314080238342285,20.164831161499023,50.37881851196289,15.655427932739258,36.639366149902344,49.14982986450195,43.045745849609375,18.923608779907227,,10.768308639526367,76.4744644165039
2010-02-12,20.01178741455078,25.916240692138672,80.09339904785156,41.06895065307617,42.337337493896484,25.318424224853516,28.15964698791504,18.151185989379883,7.33666467666626,20.164831161499023,50.645416259765625,15.659845352172852,36.36362838745117,49.2409782409668,42.81830978393555,18.796775817871094,,10.671229362487793,76.53857421875
2010-02-16,20.35909080505371,26.14291763305664,81.31138610839844,41.97557067871094,43.33502960205078,25.725244522094727,28.957494735717773,18.423118591308594,7.48918342590332,20.370750427246094,51.17862319946289,15.898385047912598,37.00127410888672,49.96095657348633,43.72808837890625,19.287200927734375,,10.932595252990723,76.54773712158203
2010-02-17,20.275739669799805,26.34440040588379,81.76224517822266,41.788631439208984,43.27410125732422,25.932985305786133,29.218976974487305,18.474105834960938,7.5154805183410645,20.515657424926758,51.64518737792969,16.11042022705078,37.13052749633789,50.197898864746094,44.07345199584961,19.304115295410156,,10.932595252990723,76.48360443115234
2010-02-18,20.386877059936523,26.470335006713867,82.38699340820312,42.11576843261719,43.517799377441406,26.09745216369629,29.654773712158203,18.593067169189453,7.562812805175781,20.637683868408203,52.00700759887695,16.20318603515625,37.139156341552734,50.64445877075195,44.50307846069336,19.321027755737305,,11.014735221862793,76.43783569335938
2010-02-19,20.67166519165039,26.470335006713867,82.45442199707031,41.65778350830078,43.68536376953125,26.158042907714844,29.674890518188477,18.542081832885742,7.604889869689941,20.68345069885254,51.90226745605469,16.242944717407227,37.337337493896484,50.608009338378906,44.68839645385742,19.574691772460938,,11.156623840332031,76.41036987304688
2010-02-22,20.56052589416504,26.394775390625,82.33551025390625,41.20914840698242,43.08369827270508,26.149385452270508,29.7486515045166,18.508098602294922,7.704812526702881,20.68345069885254,52.254573822021484,16.251781463623047,37.22532272338867,50.4713134765625,44.69682312011719,19.946733474731445,,11.14168930053711,76.43783569335938
2010-02-23,20.421606063842773,26.14291763305664,81.56632232666016,39.72304153442383,42.3677978515625,25.99358367919922,29.520689010620117,18.27865219116211,7.562812805175781,20.569046020507812,51.93083190917969,16.07950210571289,36.76861572265625,49.75133514404297,44.12399673461914,19.532411575317383,,10.99233627319336,76.5019302368164
2010-02-24,20.442445755004883,26.336009979248047,82.22447204589844,39.48937225341797,42.63435745239258,26.331157684326172,29.822397232055664,18.457107543945312,7.694296360015869,20.698699951171875,52.23552703857422,16.34454345703125,37.08745574951172,50.225242614746094,44.47779846191406,19.921367645263672,,11.022205352783203,76.53857421875
2010-02-25,20.400766372680664,26.352794647216797,81.90727996826172,40.610965728759766,42.657196044921875,26.374435424804688,29.93638801574707,18.40611457824707,7.673257350921631,20.713951110839844,52.13078689575195,16.481487274169922,37.10468673706055,50.143218994140625,44.41041564941406,19.78607940673828,,10.999801635742188,76.60269165039062
2010-02-26,20.24100112915039,26.36119842529297,81.90727996826172,41.022220611572266,42.756202697753906,26.417720794677734,29.9229736328125,18.431610107421875,7.720593452453613,20.61480712890625,52.425960540771484,16.47707176208496,37.466590881347656,50.18878173828125,44.61258316040039,19.879098892211914,,10.925127029418945,76.63017272949219
2010-03-01,20.53274154663086,26.613056182861328,82.47819519042969,41.72320556640625,43.15222930908203,26.83320426940918,30.177745819091797,18.669544219970703,7.741629123687744,20.75971031188965,53.64472961425781,16.856969833374023,37.83712387084961,50.844966888427734,45.134857177734375,19.81144905090332,,11.074477195739746,76.61640167236328
2010-03-02,20.595256805419922,26.705398559570312,82.47027587890625,42.53636169433594,43.51020812988281,26.69470977783203,30.191152572631836,18.644052505493164,7.767925262451172,20.835983276367188,54.273155212402344,16.750946044921875,37.88882827758789,50.799400329589844,45.26121520996094,19.938282012939453,,11.171561241149902,76.61640167236328
2010-03-03,20.56052589416504,26.59625816345215,82.53368377685547,43.33082962036133,43.70058822631836,26.77260971069336,30.110694885253906,18.652559280395508,7.773181438446045,20.843608856201172,54.273155212402344,16.808372497558594,38.13871765136719,50.872310638427734,45.42969512939453,19.912914276123047,,11.156623840332031,76.60723114013672
2010-03-04,20.602201461791992,26.51230812072754,82.85881042480469,42.60179138183594,43.47212219238281,27.014972686767578,30.29842758178711,18.72902488708496,7.852075099945068,20.912242889404297,54.22554397583008,17.13526725769043,38.18181228637695,51.0819091796875,45.58131790161133,19.912914276123047,,11.14168930053711,76.5797119140625
2010-03-05,20.810588836669922,26.88170051574707,83.85787200927734,43.39625549316406,44.28703308105469,27.517013549804688,31.123109817504883,18.95846939086914,8.004591941833496,21.041902542114258,55.187217712402344,17.378232955932617,38.76776123046875,51.7016487121582,46.29734420776367,20.411794662475586,,11.238767623901367,76.51554870605469
2010-03-08,20.810588836669922,26.722192764282227,83.72309112548828,42.94761276245117,44.218482971191406,27.586265563964844,31.438220977783203,19.060443878173828,8.020369529724121,20.965639114379883,55.015838623046875,17.497507095336914,39.198604583740234,51.838348388671875,46.14571762084961,20.4625301361084,,11.291041374206543,76.47886657714844
2010-03-09,20.78280258178711,26.705398559570312,83.81822967529297,42.60179138183594,44.218482971191406,27.54298210144043,31.511981964111328,19.145427703857422,8.04666805267334,20.935129165649414,54.98726272583008,17.4400691986084,38.97456741333008,52.0753173828125,46.53321075439453,20.58935546875,,11.283571243286133,76.53388977050781
2010-03-10,20.789751052856445,26.722192764282227,83.86579132080078,42.022300720214844,44.60688400268555,27.60356903076172,31.7935733795166,19.27288818359375,8.13607406616211,20.904617309570312,55.282440185546875,17.532838821411133,39.12105178833008,52.40340042114258,46.70169448852539,21.06287384033203,,11.320908546447754,76.51554870605469
2010-03-11,20.85921287536621,26.93207359313965,84.27020263671875,42.3587760925293,44.530738830566406,27.80265998840332,31.981306076049805,19.349365234375,8.204447746276855,20.942750930786133,55.26340103149414,17.612350463867188,39.44849395751953,52.594783782958984,46.78593063354492,21.392642974853516,,11.35825252532959,76.42389678955078
2010-03-12,20.727235794067383,26.730587005615234,84.38117980957031,42.05034637451172,44.553585052490234,27.88055992126465,32.23607635498047,19.332374572753906,8.172886848449707,20.958009719848633,55.06344223022461,17.753705978393555,39.681156158447266,52.622127532958984,47.03865051269531,21.18125343322754,,11.365715980529785,76.43306732177734
2010-03-15,20.80364418029785,26.90688133239746,84.5001220703125,42.003604888916016,44.09662628173828,27.845937728881836,32.162330627441406,19.31537628173828,8.172886848449707,21.1181697845459,55.14912796020508,17.81113624572754,39.57775115966797,52.43984603881836,47.11445236206055,21.24044418334961,,11.365715980529785,76.4605941772461
2010-03-16,21.046756744384766,26.98244285583496,84.8965835571289,43.106502532958984,44.4926643371582,28.053678512573242,32.9400749206543,19.4598388671875,8.272814750671387,21.217313766479492,55.27292251586914,17.970172882080078,40.00859832763672,52.877315521240234,47.63673400878906,21.62095069885254,,11.462793350219727,76.47886657714844
2010-03-17,21.1162166595459,26.9908390045166,85.25337982177734,43.246707916259766,44.980079650878906,28.19217300415039,33.42951583862305,19.51932144165039,8.372735977172852,21.3088321685791,55.27292251586914,18.01875877380371,40.1464729309082,53.10514450073242,47.78835678100586,22.001453399658203,,11.537471771240234,76.49722290039062
2010-03-18,21.018972396850586,27.175535202026367,85.59430694580078,42.966304779052734,44.309879302978516,28.183513641357422,33.24848556518555,19.544816970825195,8.325407028198242,21.331710815429688,55.320518493652344,18.036428451538086,40.1464729309082,53.15070724487305,47.98210906982422,21.654769897460938,,11.515069961547852,76.4513931274414
2010-03-19,20.995847702026367,27.165424346923828,85.27416229248047,42.34943389892578,43.77717590332031,28.098526000976562,32.88642883300781,19.428030014038086,8.270585060119629,21.268909454345703,54.911102294921875,17.905973434448242,39.91381072998047,52.695037841796875,47.68727111816406,21.47867202758789,,11.477730751037598,76.39640808105469
2010-03-22,20.85568618774414,27.342323303222656,85.63167572021484,42.19054412841797,43.66253662109375,28.39338493347168,33.302127838134766,19.572948455810547,8.312752723693848,21.376134872436523,55.46335220336914,18.27301788330078,40.112003326416016,53.15983200073242,47.92314147949219,21.72418975830078,,11.462793350219727,76.42389678955078
2010-03-23,20.939781188964844,27.477087020874023,86.48966217041016,42.32139205932617,43.83066177368164,28.50612449645996,33.208274841308594,19.76049041748047,8.38127613067627,21.544633865356445,55.68235778808594,18.441076278686523,40.44807052612305,53.715763092041016,48.538089752197266,21.918907165527344,,11.52253532409668,76.39640808105469
2010-03-24,20.7225399017334,27.182283401489258,86.11622619628906,40.65769577026367,43.578468322753906,28.39338493347168,33.3892822265625,19.66672134399414,8.386549949645996,21.391454696655273,55.57761001586914,18.18457794189453,39.99136734008789,53.387664794921875,48.19270706176758,22.0205020904541,,11.403055191040039,76.2772445678711
2010-03-25,20.58938217163086,27.072771072387695,86.14808654785156,40.10624694824219,42.84477996826172,28.558168411254883,33.47102737426758,19.700820922851562,8.423449516296387,21.360811233520508,55.413692474365234,18.24648666381836,40.1637077331543,53.433284759521484,48.02421951293945,22.071300506591797,,11.283571243286133,76.30474853515625
2010-03-26,20.63844108581543,26.8706111907959,86.14008331298828,40.853973388671875,42.86006164550781,28.670900344848633,33.29540252685547,19.607044219970703,8.433991432189941,21.376134872436523,55.08970260620117,18.40569496154785,40.45668029785156,53.33292007446289,48.226402282714844,22.0205020904541,,11.320908546447754,76.3505630493164
2010-03-29,20.890724182128906,27.157001495361328,86.52935028076172,41.433467864990234,43.6931037902832,28.714262008666992,33.39671325683594,19.66672134399414,8.444534301757812,21.475698471069336,55.61382293701172,18.392427444458008,40.637638092041016,53.36943817138672,48.6139030456543,21.918907165527344,,11.447860717773438,76.38726043701172
2010-03-30,20.834659576416016,27.157001495361328,86.69621276855469,40.994178771972656,43.76189041137695,28.688251495361328,33.34943389892578,19.751968383789062,8.39182186126709,21.513994216918945,55.956886291503906,18.392427444458008,40.646263122558594,53.615745544433594,48.73182678222656,21.783449172973633,,11.477730751037598,76.368896484375
2010-03-31,20.78561019897461,27.06434440612793,86.28309631347656,41.508243560791016,43.960601806640625,28.48011016845703,32.971160888671875,19.692296981811523,8.407634735107422,21.391454696655273,55.651939392089844,18.264177322387695,40.413597106933594,53.26906204223633,48.4791145324707,21.851186752319336,,11.4329252243042,76.42389678955078
2010-04-01,21.072933197021484,27.215970993041992,86.81534576416016,43.36821365356445,44.74015426635742,28.679569244384766,33.14004135131836,19.658199310302734,8.47615909576416,21.529312133789062,55.96641159057617,18.48529052734375,40.68933868408203,53.31468200683594,48.832908630371094,22.00357437133789,,11.574809074401855,76.39637756347656
2010-04-05,21.199071884155273,27.140159606933594,87.1728515625,43.83554458618164,45.53498458862305,29.026477813720703,33.869571685791016,19.88836097717285,8.560500144958496,21.529312133789062,56.195125579833984,18.710834503173828,41.180519104003906,53.96242904663086,49.27937316894531,22.528478622436523,,11.656954765319824,76.18536376953125
2010-04-06,21.37427520751953,27.123310089111328,87.16490173339844,43.751426696777344,45.53498458862305,29.069828033447266,34.64639663696289,19.905414581298828,8.650111198425293,21.46038246154785,55.91876220703125,18.786012649536133,41.09433364868164,54.053646087646484,49.29623794555664,23.01951026916504,,11.731630325317383,76.24036407470703
2010-04-07,21.164037704467773,27.00538444519043,86.63264465332031,45.03190612792969,45.08407211303711,28.965763092041016,33.88307189941406,19.828699111938477,8.618483543395996,21.322519302368164,55.59476089477539,18.67987632751465,40.646263122558594,53.91680908203125,49.01823806762695,22.926382064819336,,11.612149238586426,76.35961151123047
2010-04-08,21.03789520263672,26.904300689697266,86.8868179321289,45.041255950927734,45.24457550048828,29.24327850341797,33.92360305786133,19.86279296875,8.687007904052734,21.360811233520508,55.43275833129883,18.724102020263672,40.93062210083008,53.94416809082031,49.186710357666016,23.163433074951172,,11.574809074401855,76.34130859375
2010-04-09,21.19207000732422,27.02223014831543,87.43498229980469,45.49923324584961,45.72606658935547,29.460098266601562,34.40321731567383,20.01624298095703,8.71863842010498,21.475698471069336,55.87113571166992,18.927528381347656,41.21498107910156,54.36381912231445,49.46470260620117,23.265024185180664,,11.64948844909668,76.35961151123047
2010-04-12,21.248132705688477,26.946426391601562,87.5303726196289,44.99452209472656,45.833065032958984,29.460098266601562,34.187049865722656,20.058860778808594,8.755537986755371,21.544633865356445,55.937828063964844,18.874460220336914,41.189117431640625,54.59190368652344,49.6331787109375,23.527484893798828,,11.761502265930176,76.39637756347656
2010-04-13,21.13599967956543,26.971689224243164,87.5859603881836,44.630001068115234,45.67255401611328,29.61619758605957,35.0246696472168,20.118539810180664,8.760808944702148,21.475698471069336,56.147457122802734,18.958478927612305,41.439029693603516,54.74699020385742,49.79323959350586,23.273496627807617,,11.701761245727539,76.37802124023438
2010-04-14,21.15703010559082,26.879030227661133,88.41212463378906,44.94778823852539,46.10820007324219,30.075828552246094,35.078704833984375,20.40837860107422,8.987471580505371,21.50634002685547,56.986061096191406,19.374183654785156,42.042205810546875,55.72315979003906,50.450294494628906,24.043916702270508,,11.731630325317383,76.37802124023438
2010-04-15,21.1500244140625,26.80321502685547,88.62664794921875,44.461761474609375,46.10055160522461,30.205923080444336,34.11949920654297,20.502151489257812,8.95057487487793,21.468032836914062,57.16712188720703,19.43166732788086,42.042205810546875,55.99684524536133,50.83777618408203,23.84920310974121,,11.701761245727539,76.43309020996094
2010-04-16,20.904739379882812,26.64317512512207,87.60181427001953,43.60187911987305,45.32099151611328,29.806983947753906,33.33591842651367,20.22935676574707,8.623757362365723,21.376134872436523,56.57630157470703,19.179595947265625,41.30976486206055,55.257877349853516,50.03752899169922,23.07877540588379,,11.567342758178711,76.55233001708984
2010-04-19,20.92576789855957,26.862184524536133,88.12657928466797,43.545799255371094,45.38213348388672,29.8590145111084,33.48452377319336,20.27198028564453,8.708099365234375,21.46038246154785,56.52865219116211,19.029239654541016,41.41316223144531,55.28526306152344,49.96171188354492,23.25655746459961,,11.589744567871094,76.47891998291016
2010-04-20,21.19207000732422,26.92115020751953,88.33328247070312,43.424285888671875,46.26869583129883,30.223255157470703,34.05195999145508,20.382808685302734,8.824063301086426,21.52165412902832,57.176658630371094,19.130952835083008,41.80955123901367,55.56806945800781,50.39975357055664,23.899991989135742,40.265350341796875,11.701761245727539,76.48812866210938
2010-04-21,21.213090896606445,26.449443817138672,88.38101959228516,43.910308837890625,46.222835540771484,30.36200714111328,34.64639663696289,20.425426483154297,8.771350860595703,21.52165412902832,56.719234466552734,19.356491088867188,41.99911880493164,55.78701400756836,50.7535514831543,24.06931495666504,40.511199951171875,11.694293022155762,76.49730682373047
2010-04-22,21.283174514770508,26.146196365356445,88.53197479248047,44.2654914855957,46.33747100830078,30.908376693725586,35.18003463745117,20.47657585144043,8.818790435791016,21.52165412902832,56.50958251953125,19.803146362304688,42.40411376953125,56.01508712768555,51.250553131103516,24.28944206237793,40.42924880981445,11.724163055419922,76.44225311279297
2010-04-23,21.45136260986328,26.407323837280273,89.01704406738281,45.0599479675293,47.45330047607422,30.934402465820312,35.6461296081543,20.527725219726562,8.845147132873535,21.468032836914062,56.77642059326172,19.95350456237793,42.60231018066406,56.12456512451172,51.58750915527344,24.314834594726562,41.52193069458008,11.80630874633789,76.41474914550781
2010-04-26,21.37427520751953,26.12934684753418,89.11245727539062,44.985172271728516,47.29279708862305,31.17721939086914,35.92984390258789,20.502151489257812,8.708099365234375,21.42208480834961,56.40476989746094,20.07732582092285,42.82634735107422,56.06983947753906,51.7307014465332,23.612144470214844,41.41266632080078,11.768964767456055,76.41474914550781
2010-04-27,21.009864807128906,25.826112747192383,87.35530853271484,45.125370025634766,45.840721130371094,30.27529525756836,34.781497955322266,20.101486206054688,8.412907600402832,21.046796798706055,55.928287506103516,19.38302230834961,41.525184631347656,55.01155471801758,50.38290023803711,22.917919158935547,40.59314727783203,11.589744567871094,76.56150817871094
2010-04-28,21.227109909057617,25.99457550048828,87.89599609375,46.45258712768555,46.30690002441406,30.17122459411621,34.88957595825195,20.161161422729492,8.534144401550293,21.215295791625977,56.385704040527344,19.20170783996582,41.335609436035156,55.10279083251953,50.669315338134766,23.214229583740234,40.975589752197266,11.6868257522583,76.54320526123047
2010-04-29,21.248132705688477,26.348358154296875,88.80235290527344,47.02273178100586,46.36040115356445,30.839004516601562,36.463497161865234,20.365755081176758,8.7291841506958,21.284223556518555,57.176658630371094,19.55991554260254,42.30070877075195,55.60455322265625,51.739131927490234,23.722206115722656,41.603885650634766,11.783902168273926,76.56150817871094
2010-04-30,21.332231521606445,26.01142120361328,87.5381851196289,47.20965576171875,45.787208557128906,30.19723892211914,35.32865524291992,19.93951416015625,8.518333435058594,21.161684036254883,57.16712188720703,18.909833908081055,41.61136245727539,54.336463928222656,50.5934944152832,23.417423248291016,41.52193069458008,11.783902168273926,76.65327453613281
2010-05-03,21.605533599853516,26.137773513793945,88.68311309814453,46.620826721191406,46.30690002441406,30.804309844970703,36.5040283203125,20.212312698364258,8.681739807128906,21.284223556518555,57.481590270996094,19.268043518066406,42.2490119934082,55.09367752075195,51.62120056152344,23.806865692138672,41.4672966003418,11.910850524902344,76.57798767089844
2010-05-04,21.23411750793457,25.986154556274414,86.94984436035156,46.41521072387695,45.06880569458008,29.90238380432129,35.67315673828125,19.63262939453125,8.444534301757812,21.069774627685547,56.43336486816406,18.79928207397461,40.90476608276367,53.488033294677734,49.869056701660156,23.15497398376465,39.637054443359375,11.64948844909668,76.62390899658203
2010-05-05,21.086950302124023,26.070388793945312,86.50457000732422,46.022647857666016,44.358028411865234,29.477436065673828,35.193546295166016,19.54737091064453,8.397090911865234,21.1463680267334,56.20465087890625,18.79486083984375,40.18095016479492,53.19608688354492,49.21199417114258,23.15497398376465,39.445838928222656,11.537471771240234,76.72492980957031
2010-05-06,20.50528335571289,25.37125015258789,83.69003295898438,46.676910400390625,42.84477996826172,28.428085327148438,33.74797439575195,18.95915985107422,8.043916702270508,20.617895126342773,54.58464813232422,18.06075096130371,38.50062561035156,51.4171028137207,47.60304260253906,22.10516929626465,38.92680740356445,11.164092063903809,76.8902587890625
2010-05-07,20.393163681030273,25.03430938720703,82.5133056640625,45.919837951660156,42.027000427246094,27.907730102539062,33.18055725097656,18.541446685791016,7.954308032989502,20.480031967163086,53.27910614013672,17.596410751342773,38.28520202636719,50.20375061035156,46.4742546081543,21.7580509185791,38.87217712402344,10.999801635742188,76.86267852783203
2010-05-10,21.02387809753418,25.708181381225586,85.8685302734375,46.86383819580078,43.82304000854492,29.364696502685547,35.36917495727539,19.3939266204834,8.397090911865234,21.07743263244629,55.280296325683594,18.62238311767578,40.36189651489258,52.73994445800781,49.110897064208984,23.070314407348633,40.456565856933594,11.380651473999023,76.76163482666016
2010-05-11,21.065921783447266,25.65764045715332,85.60617065429688,50.09775924682617,43.53261947631836,29.35602569580078,35.578590393066406,19.26605987548828,8.365464210510254,21.069774627685547,55.47088623046875,18.693140029907227,40.3101921081543,52.59398651123047,49.07720947265625,23.197301864624023,42.232173919677734,11.485198020935059,76.80757141113281
2010-05-12,21.241127014160156,25.868227005004883,86.87034606933594,49.938865661621094,44.13638687133789,29.780967712402344,36.15276336669922,19.769018173217773,8.460347175598145,21.215295791625977,56.47147750854492,19.04693031311035,40.95646667480469,53.834693908691406,50.349205017089844,23.51055145263672,43.352169036865234,11.64948844909668,76.7891845703125
2010-05-13,21.1500244140625,25.590253829956055,85.94805908203125,49.21918869018555,43.853607177734375,29.113191604614258,35.56507110595703,19.47917938232422,8.307482719421387,21.0850887298584,56.195125579833984,18.387998580932617,40.06892395019531,53.10485076904297,49.76797866821289,23.112638473510742,42.6146125793457,11.656954765319824,76.83512878417969
